,QQQ,QLD
2010-02-12,881.796,166.675
2010-02-16,893.08,170.871
2010-02-17,898.118,172.691
2010-02-18,903.76,174.913
2010-02-19,903.357,174.697
2010-02-22,901.543,173.956
2010-02-23,889.856,169.544
2010-02-24,898.924,172.876
2010-02-25,898.722,173.247
2010-02-26,901.946,174.265
2010-03-01,915.044,179.171
2010-03-02,917.865,180.251
2010-03-03,918.873,180.683
2010-03-04,921.895,181.824
2010-03-05,935.799,187.193
2010-03-08,937.613,188.057
2010-03-09,942.852,190.618
2010-03-10,950.51,193.209
2010-03-11,954.137,194.598
2010-03-12,954.338,194.876
2010-03-15,951.92,194.073
2010-03-16,957.965,196.449
2010-03-17,960.585,197.159
2010-03-18,963.809,198.547
2010-03-19,957.979,196.264
2010-03-22,966.653,199.781
2010-03-23,973.31,202.651
2010-03-24,968.67,200.707
2010-03-25,967.258,199.843
2010-03-26,968.267,200.553
2010-03-29,972.907,202.342
2010-03-30,976.134,203.638
2010-03-31,971.495,201.91
2010-04-01,971.495,201.725
2010-04-05,980.572,205.304
2010-04-06,983.396,206.446
2010-04-07,980.976,205.675
2010-04-08,983.195,206.261
2010-04-09,989.044,208.822
2010-04-12,989.851,209.13
2010-04-13,994.894,211.29
2010-04-14,1006.8,216.381
2010-04-15,1011.23,218.263
2010-04-16,999.131,213.11
2010-04-19,998.525,212.74
2010-04-20,1003.57,214.962
2010-04-21,1009.22,217.368
2010-04-22,1014.86,219.652
2010-04-23,1019.1,221.534
2010-04-26,1016.88,220.454
2010-04-27,995.298,211.383
2010-04-28,995.903,211.568
2010-04-29,1013.25,218.695
2010-04-30,993.281,210.426
2010-05-03,1007.2,216.072
2010-05-04,976.941,203.021
2010-05-05,971.898,201.046
2010-05-06,939.421,187.748
2010-05-07,916.021,178.708
2010-05-10,963.627,196.542
2010-05-11,962.619,196.326
2010-05-12,980.774,203.638
2010-05-13,965.241,197.282
2010-05-14,946.683,189.877
2010-05-17,949.709,191.05
2010-05-18,936.597,185.774
2010-05-19,929.133,182.503
2010-05-20,894.638,169.328
2010-05-21,904.523,172.815
2010-05-24,900.892,171.241
2010-05-25,901.699,171.642
2010-05-26,891.613,167.477
2010-05-27,925.3,180.621
2010-05-28,919.854,178.307
2010-06-01,911.381,174.882
2010-06-02,932.966,183.459
2010-06-03,941.841,186.699
2010-06-04,909.566,174.419
2010-06-07,893.025,167.909
2010-06-08,891.411,167.199
2010-06-09,883.947,164.237
2010-06-10,909.162,173.586
2010-06-11,917.836,176.826
2010-06-14,917.635,176.857
2010-06-15,942.245,186.267
2010-06-16,946.078,188.057
2010-06-17,949.103,189.137
2010-06-18,949.898,189.661
2010-06-21,941.813,186.915
2010-06-22,934.538,183.243
2010-06-23,930.698,181.948
2010-06-24,916.55,176.27
2010-06-25,916.732,175.561
2010-06-28,913.492,174.481
2010-06-29,878.257,161.028
2010-06-30,864.892,156.123
2010-07-01,862.462,155.197
2010-07-02,860.032,154.302
2010-07-06,862.664,155.104
2010-07-07,890.205,164.947
2010-07-08,895.065,166.675
2010-07-09,903.57,170.007
2010-07-12,906.202,170.933
2010-07-13,917.948,175.129
2010-07-14,922.605,177.165
2010-07-15,923.415,177.597
2010-07-16,897.9,167.816
2010-07-19,905.595,170.532
2010-07-20,916.53,174.45
2010-07-21,903.975,169.914
2010-07-22,926.858,178.43
2010-07-23,932.73,180.713
2010-07-26,940.425,183.521
2010-07-27,940.02,183.398
2010-07-28,932.528,180.59
2010-07-29,925.643,177.875
2010-07-30,927.668,178.77
2010-08-02,945.083,185.311
2010-08-03,941.033,183.861
2010-08-04,950.55,187.594
2010-08-05,948.323,186.699
2010-08-06,946.905,186.082
2010-08-09,953.386,188.458
2010-08-10,945.083,185.527
2010-08-11,919.365,175.252
2010-08-12,912.075,172.29
2010-08-13,905.595,169.884
2010-08-16,907.215,170.532
2010-08-17,918.758,174.851
2010-08-18,922.403,176.147
2010-08-19,908.43,170.871
2010-08-20,909.645,171.303
2010-08-23,900.735,167.94
2010-08-24,883.927,161.861
2010-08-25,892.432,164.731
2010-08-26,881.699,160.936
2010-08-27,892.432,164.978
2010-08-30,883.117,161.399
2010-08-31,880.079,160.504
2010-09-01,906.405,169.698
2010-09-02,916.53,173.648
2010-09-03,931.718,179.572
2010-09-07,925.44,176.918
2010-09-08,936.578,181.115
2010-09-09,940.223,182.472
2010-09-10,943.665,183.799
2010-09-13,956.828,189.075
2010-09-14,960.878,190.587
2010-09-15,966.953,193.024
2010-09-16,970.801,194.505
2010-09-17,974.089,195.77
2010-09-20,991.137,202.589
2010-09-21,990.936,202.126
2010-09-22,988.298,201.448
2010-09-23,987.892,201.293
2010-09-24,1007.99,209.408
2010-09-27,1002.51,207.248
2010-09-28,1002.1,207.557
2010-09-29,1000.48,206.353
2010-09-30,996.011,204.533
2010-10-01,994.793,204.101
2010-10-04,984.035,199.627
2010-10-05,1007.99,209.223
2010-10-06,999.258,205.891
2010-10-07,1002.91,207.032
2010-10-08,1009.81,209.562
2010-10-11,1010.22,210.179
2010-10-12,1017.12,213.265
2010-10-13,1025.44,216.566
2010-10-14,1023.41,215.733
2010-10-15,1045.13,224.835
2010-10-18,1041.27,224.187
2010-10-19,1031.53,218.849
2010-10-20,1039.04,222.058
2010-10-21,1041.07,222.953
2010-10-22,1048.18,226.038
2010-10-25,1053.25,227.89
2010-10-26,1056.09,229.247
2010-10-27,1059.34,230.882
2010-10-28,1061.57,231.777
2010-10-29,1059.14,231.006
2010-11-01,1059.95,231.068
2010-11-02,1071.32,235.912
2010-11-03,1076.19,238.226
2010-11-04,1089.38,243.841
2010-11-05,1089.38,243.903
2010-11-08,1090.8,244.52
2010-11-09,1084.91,241.435
2010-11-10,1090.29,240.663
2010-11-11,1083.49,241.25
2010-11-12,1065.83,233.135
2010-11-15,1061.78,231.685
2010-11-16,1044.32,223.909
2010-11-17,1047.36,225.144
2010-11-18,1064.21,232.363
2010-11-19,1065.02,232.703
2010-11-22,1073.95,236.776
2010-11-23,1056.9,229.371
2010-11-24,1078.22,238.411
2010-11-26,1071.11,235.202
2010-11-29,1070.3,235.11
2010-11-30,1057.31,229.062
2010-12-01,1079.64,238.781
2010-12-02,1090.6,243.81
2010-12-03,1093.44,244.921
2010-12-06,1093.03,244.705
2010-12-07,1093.64,245.199
2010-12-08,1097.7,247.112
2010-12-09,1098.72,247.328
2010-12-10,1106.02,250.629
2010-12-13,1102.17,248.963
2010-12-14,1104.1,249.488
2010-12-15,1099.33,247.544
2010-12-16,1107.85,251.061
2010-12-17,1108.83,251.833
2010-12-20,1109.64,252.357
2010-12-21,1116.35,255.011
2010-12-22,1116.15,255.257
2010-12-23,1113.34,253.9
2010-12-27,1113.91,253.931
2010-12-28,1111.88,253.19
2010-12-29,1114.32,254.208
2010-12-30,1111.67,252.912
2010-12-31,1107.61,251.246
2011-01-03,1124.89,258.96
2011-01-04,1124.08,258.497
2011-01-05,1133.64,263.002
2011-01-06,1137.3,264.606
2011-01-07,1136.28,264.267
2011-01-10,1140.55,266.026
2011-01-11,1142.18,266.735
2011-01-12,1150.32,270.499
2011-01-13,1150.62,271.116
2011-01-14,1159.27,275.004
2011-01-18,1162.52,276.485
2011-01-19,1149.3,270.283
2011-01-20,1141.16,266.056
2011-01-21,1132.42,262.076
2011-01-24,1148.08,269.45
2011-01-25,1149.71,270.037
2011-01-26,1155.81,273.184
2011-01-27,1162.93,276.454
2011-01-28,1133.44,262.416
2011-01-31,1138.93,265.038
2011-02-01,1160.28,274.788
2011-02-02,1158.45,273.924
2011-02-03,1160.49,274.726
2011-02-04,1166.99,278.059
2011-02-07,1172.49,280.743
2011-02-08,1180.21,284.723
2011-02-09,1178.18,283.458
2011-02-10,1180.01,284.476
2011-02-11,1188.55,288.333
2011-02-14,1191.4,289.722
2011-02-15,1189.77,289.012
2011-02-16,1197.5,292.838
2011-02-17,1197.09,292.591
2011-02-18,1194.45,291.388
2011-02-22,1159.88,274.14
2011-02-23,1150.32,269.697
2011-02-24,1156.42,272.32
2011-02-25,1172.49,280.064
2011-02-28,1174.93,281.484
2011-03-01,1156.01,272.505
2011-03-02,1162.11,275.158
2011-03-03,1184.99,285.957
2011-03-04,1178.99,282.81
2011-03-07,1163.13,275.498
2011-03-08,1167.81,277.565
2011-03-09,1159.88,273.677
2011-03-10,1141.78,265.408
2011-03-11,1148.89,268.432
2011-03-14,1144.83,266.488
2011-03-15,1128.56,259.238
2011-03-16,1101.3,246.742
2011-03-17,1111.47,251.03
2011-03-18,1108.97,250.012
2011-03-21,1130.35,259.176
2011-03-22,1128.21,258.867
2011-03-23,1134.63,261.459
2011-03-24,1154.79,271.363
2011-03-25,1157.64,272.042
2011-03-28,1151.33,268.802
2011-03-29,1162.53,274.078
2011-03-30,1168.03,276.763
2011-03-31,1169.66,277.596
2011-04-01,1170.27,277.812
2011-04-04,1166.4,276.146
2011-04-05,1163.35,274.449
2011-04-06,1166.2,275.775
2011-04-07,1165.38,275.652
2011-04-08,1159.88,272.968
2011-04-11,1156.01,271.147
2011-04-12,1148.07,267.537
2011-04-13,1157.85,271.95
2011-04-14,1155.81,270.777
2011-04-15,1153.77,269.913
2011-04-18,1145.63,266.026
2011-04-19,1152.75,269.389
2011-04-20,1178.72,281.391
2011-04-21,1188.19,285.865
2011-04-25,1191.25,287.5
2011-04-26,1197.97,290.524
2011-04-27,1206.12,294.597
2011-04-28,1204.28,293.856
2011-04-29,1203.26,293.609
2011-05-02,1201.02,292.344
2011-05-03,1195.32,289.32
2011-05-04,1193.49,288.703
2011-05-05,1186.97,285.217
2011-05-06,1190.84,287.438
2011-05-09,1195.32,289.506
2011-05-10,1205.5,294.257
2011-05-11,1196.65,289.938
2011-05-12,1203.88,293.208
2011-05-13,1189.62,286.42
2011-05-16,1169.03,276.454
2011-05-17,1172.31,277.874
2011-05-18,1182.08,282.779
2011-05-19,1185.55,284.322
2011-05-20,1176.58,280.002
2011-05-23,1159.27,272.011
2011-05-24,1152.14,268.525
2011-05-25,1156.62,270.53
2011-05-26,1163.75,273.986
2011-05-27,1169.66,276.67
2011-05-31,1188.6,285.248
2011-06-01,1162.73,272.968
2011-06-02,1165.18,274.264
2011-06-03,1147.66,266.118
2011-06-06,1138.29,261.49
2011-06-07,1136.26,260.749
2011-06-08,1128.11,256.8
2011-06-09,1130.15,257.541
2011-06-10,1112.84,249.95
2011-06-13,1112.84,249.58
2011-06-14,1127.09,255.844
2011-06-15,1105.71,246.865
2011-06-16,1101.43,244.767
2011-06-17,1097.98,243.101
2011-06-20,1103.7,245.477
2011-06-21,1127.37,255.936
2011-06-22,1119.21,252.511
2011-06-23,1129.62,257.201
2011-06-24,1110.02,248.223
2011-06-27,1127.78,256.276
2011-06-28,1144.52,263.681
2011-06-29,1149.22,265.995
2011-06-30,1164.53,272.844
2011-07-01,1182.08,281.206
2011-07-05,1188.0,283.859
2011-07-06,1191.88,285.495
2011-07-07,1208.21,293.733
2011-07-08,1204.94,291.912
2011-07-11,1183.1,281.669
2011-07-12,1174.12,276.979
2011-07-13,1179.02,279.385
2011-07-14,1165.34,272.968
2011-07-15,1180.86,280.157
2011-07-18,1174.53,277.256
2011-07-19,1201.27,289.938
2011-07-20,1196.16,287.222
2011-07-21,1204.13,291.419
2011-07-22,1216.58,297.219
2011-07-25,1214.13,296.201
2011-07-26,1217.19,297.25
2011-07-27,1185.75,282.224
2011-07-28,1187.8,283.119
2011-07-29,1183.92,281.113
2011-08-01,1178.41,279.077
2011-08-02,1148.6,264.668
2011-08-03,1159.63,269.358
2011-08-04,1105.74,244.674
2011-08-05,1098.8,241.373
2011-08-08,1032.66,213.11
2011-08-09,1082.47,232.826
2011-08-10,1038.17,213.758
2011-08-11,1083.9,232.549
2011-08-12,1093.49,236.436
2011-08-15,1109.62,243.378
2011-08-16,1100.23,239.275
2011-08-17,1093.69,236.652
2011-08-18,1040.01,213.604
2011-08-19,1021.23,205.798
2011-08-22,1024.9,207.125
2011-08-23,1067.16,223.971
2011-08-24,1075.53,227.427
2011-08-25,1057.97,220.269
2011-08-26,1084.51,231.006
2011-08-29,1114.72,244.366
2011-08-30,1122.07,247.297
2011-08-31,1123.9,248.439
2011-09-01,1113.7,243.564
2011-09-02,1087.57,232.178
2011-09-06,1087.77,232.271
2011-09-07,1115.33,243.934
2011-09-08,1110.23,241.681
2011-09-09,1085.53,230.944
2011-09-12,1099.41,237.084
2011-09-13,1114.11,243.162
2011-09-14,1130.03,250.136
2011-09-15,1146.77,257.541
2011-09-16,1157.28,261.922
2011-09-19,1157.69,262.508
2011-09-20,1152.57,260.256
2011-09-21,1132.53,251.092
2011-09-22,1095.72,234.863
2011-09-23,1107.38,239.707
2011-09-26,1120.26,245.199
2011-09-27,1131.92,250.321
2011-09-28,1115.15,242.916
2011-09-29,1101.86,237.3
2011-09-30,1073.43,225.082
2011-10-03,1045.82,213.326
2011-10-04,1067.3,222.058
2011-10-05,1094.7,233.474
2011-10-06,1113.11,241.188
2011-10-07,1105.74,238.164
2011-10-10,1143.99,254.455
2011-10-11,1151.76,257.664
2011-10-12,1157.48,260.626
2011-10-13,1168.12,265.501
2011-10-14,1189.79,275.066
2011-10-17,1171.39,267.044
2011-10-18,1185.91,273.276
2011-10-19,1163.0,262.755
2011-10-20,1157.28,260.41
2011-10-21,1171.8,266.704
2011-10-24,1196.13,277.719
2011-10-25,1172.62,266.982
2011-10-26,1171.18,266.211
2011-10-27,1203.5,281.052
2011-10-28,1205.34,281.638
2011-10-31,1185.09,272.351
2011-11-01,1154.21,258.003
2011-11-02,1164.03,262.169
2011-11-03,1188.16,273.184
2011-11-04,1182.02,270.469
2011-11-07,1190.41,274.202
2011-11-08,1204.11,280.496
2011-11-09,1161.78,261.12
2011-11-10,1161.16,260.41
2011-11-11,1183.05,270.129
2011-11-14,1175.68,267.044
2011-11-15,1188.77,272.844
2011-11-16,1169.14,263.588
2011-11-17,1141.74,251.925
2011-11-18,1132.94,247.636
2011-11-21,1111.27,238.257
2011-11-22,1114.95,239.46
2011-11-23,1089.79,228.63
2011-11-25,1081.41,225.329
2011-11-28,1119.04,240.818
2011-11-29,1112.08,237.948
2011-11-30,1153.19,255.504
2011-12-01,1161.16,259.083
2011-12-02,1157.89,257.201
2011-12-05,1170.57,263.125
2011-12-06,1167.3,261.86
2011-12-07,1167.3,262.107
2011-12-08,1147.67,253.128
2011-12-09,1166.07,261.12
2011-12-12,1152.98,255.412
2011-12-13,1140.3,249.518
2011-12-14,1122.51,242.021
2011-12-15,1119.45,240.478
2011-12-16,1125.21,242.669
2011-12-19,1114.13,238.349
2011-12-20,1147.15,252.234
2011-12-21,1130.75,244.859
2011-12-22,1140.39,249.056
2011-12-23,1150.23,253.437
2011-12-27,1154.52,254.918
2011-12-28,1141.18,249.488
2011-12-29,1149.39,252.542
2011-12-30,1146.11,251.339
2012-01-03,1168.07,260.503
2012-01-04,1173.0,262.755
2012-01-05,1182.65,267.229
2012-01-06,1186.75,268.926
2012-01-09,1182.85,267.383
2012-01-10,1191.47,271.24
2012-01-11,1193.94,272.474
2012-01-12,1198.66,274.696
2012-01-13,1194.35,272.752
2012-01-17,1205.23,277.226
2012-01-18,1221.24,284.631
2012-01-19,1228.84,288.395
2012-01-20,1226.99,287.623
2012-01-23,1227.4,287.685
2012-01-24,1225.14,286.667
2012-01-25,1240.54,293.763
2012-01-26,1236.23,291.635
2012-01-27,1239.92,293.702
2012-01-30,1240.95,294.041
2012-01-31,1242.59,294.751
2012-02-01,1252.65,299.379
2012-02-02,1256.55,301.446
2012-02-03,1273.79,309.653
2012-02-06,1272.77,309.376
2012-02-07,1275.43,310.579
2012-02-08,1282.21,313.448
2012-02-09,1291.45,318.262
2012-02-10,1282.52,313.788
2012-02-13,1294.32,319.311
2012-02-14,1297.61,321.07
2012-02-15,1288.57,316.441
2012-02-16,1306.23,325.358
2012-02-17,1302.12,323.353
2012-02-21,1305.82,324.957
2012-02-22,1299.86,322.18
2012-02-23,1308.49,326.5
2012-02-24,1313.0,328.66
2012-02-27,1314.85,329.462
2012-02-28,1328.19,336.126
2012-02-29,1322.24,333.38
2012-03-01,1332.71,338.286
2012-03-02,1331.68,337.916
2012-03-05,1317.93,331.128
2012-03-06,1305.0,324.494
2012-03-07,1315.05,329.277
2012-03-08,1329.22,336.527
2012-03-09,1334.76,339.366
2012-03-12,1335.38,339.644
2012-03-13,1360.22,352.109
2012-03-14,1364.94,354.855
2012-03-15,1368.84,356.521
2012-03-16,1367.87,355.935
2012-03-19,1377.54,361.519
2012-03-20,1380.01,362.569
2012-03-21,1380.21,362.754
2012-03-22,1377.33,361.057
2012-03-23,1376.49,360.964
2012-03-26,1400.57,373.337
2012-03-27,1402.62,374.262
2012-03-28,1397.07,371.3
2012-03-29,1391.73,368.894
2012-03-30,1389.05,367.012
2012-04-02,1403.45,374.509
2012-04-03,1403.04,374.571
2012-04-04,1383.91,364.42
2012-04-05,1392.55,368.616
2012-04-09,1382.06,363.278
2012-04-10,1359.85,351.276
2012-04-11,1366.43,354.978
2012-04-12,1382.06,362.784
2012-04-13,1361.09,352.016
2012-04-16,1345.87,344.519
2012-04-17,1373.22,358.033
2012-04-18,1369.72,356.027
2012-04-19,1354.3,348.684
2012-04-20,1350.6,346.308
2012-04-23,1338.26,340.384
2012-04-24,1331.06,336.312
2012-04-25,1366.43,354.176
2012-04-26,1374.45,358.403
2012-04-27,1382.68,362.661
2012-04-30,1372.81,357.57
2012-05-01,1375.07,358.619
2012-05-02,1378.98,360.285
2012-05-03,1364.38,352.788
2012-05-04,1330.45,335.293
2012-05-07,1331.68,335.756
2012-05-08,1326.75,333.226
2012-05-09,1322.63,332.115
2012-05-10,1319.96,329.647
2012-05-11,1319.75,329.832
2012-05-14,1307.42,323.785
2012-05-15,1303.1,321.44
2012-05-16,1294.26,317.058
2012-05-17,1266.91,303.668
2012-05-18,1250.46,296.016
2012-05-21,1285.41,311.937
2012-05-22,1283.97,311.381
2012-05-23,1286.44,313.109
2012-05-24,1278.01,309.036
2012-05-25,1276.37,307.802
2012-05-29,1292.61,315.516
2012-05-30,1281.71,310.394
2012-05-31,1276.16,307.74
2012-06-01,1242.23,291.203
2012-06-04,1251.69,295.522
2012-06-05,1256.83,298.114
2012-06-06,1285.62,311.998
2012-06-07,1280.48,309.221
2012-06-08,1292.82,315.516
2012-06-11,1271.02,305.457
2012-06-12,1286.44,311.937
2012-06-13,1277.6,307.74
2012-06-14,1282.33,310.085
2012-06-15,1298.26,317.676
2012-06-18,1310.42,323.661
2012-06-19,1324.02,330.264
2012-06-20,1325.06,331.19
2012-06-21,1292.08,314.343
2012-06-22,1305.68,320.823
2012-06-25,1280.54,308.358
2012-06-26,1288.57,312.554
2012-06-27,1296.41,316.195
2012-06-28,1281.98,309.407
2012-06-29,1322.38,328.536
2012-07-02,1326.29,330.634
2012-07-03,1337.42,336.065
2012-07-05,1338.25,336.435
2012-07-06,1321.55,327.981
2012-07-09,1319.08,327.055
2012-07-10,1306.09,320.514
2012-07-11,1298.88,316.812
2012-07-12,1286.72,311.196
2012-07-13,1306.3,320.206
2012-07-16,1302.59,318.601
2012-07-17,1309.39,321.625
2012-07-18,1327.12,330.511
2012-07-19,1341.75,337.669
2012-07-20,1324.02,329.092
2012-07-23,1307.95,321.316
2012-07-24,1297.64,315.824
2012-07-25,1288.99,311.443
2012-07-26,1306.09,319.465
2012-07-27,1337.01,335.509
2012-07-30,1335.98,334.46
2012-07-31,1335.57,333.905
2012-08-01,1331.65,332.177
2012-08-02,1326.91,329.894
2012-08-03,1352.05,342.05
2012-08-06,1362.36,347.542
2012-08-07,1373.7,353.405
2012-08-08,1373.08,352.726
2012-08-09,1377.2,354.886
2012-08-10,1378.02,355.626
2012-08-13,1381.32,357.169
2012-08-14,1381.94,357.601
2012-08-15,1385.44,359.391
2012-08-16,1401.93,367.783
2012-08-17,1408.12,370.992
2012-08-20,1410.18,372.226
2012-08-21,1404.61,369.387
2012-08-22,1410.38,372.164
2012-08-23,1398.84,366.302
2012-08-24,1407.5,370.498
2012-08-27,1409.76,371.794
2012-08-28,1409.76,371.794
2012-08-29,1409.76,371.732
2012-08-30,1395.54,364.327
2012-08-31,1404.82,369.449
2012-09-04,1403.38,368.523
2012-09-05,1401.93,367.598
2012-09-06,1433.05,383.704
2012-09-07,1430.99,382.655
2012-09-10,1412.65,373.152
2012-09-11,1410.38,371.917
2012-09-12,1414.55,374.262
2012-09-13,1433.67,383.827
2012-09-14,1446.45,391.047
2012-09-17,1447.07,391.294
2012-09-18,1448.31,392.034
2012-09-19,1450.99,393.268
2012-09-20,1449.54,392.651
2012-09-21,1449.96,392.96
2012-09-24,1441.48,387.776
2012-09-25,1421.23,377.101
2012-09-26,1409.65,371.239
2012-09-27,1429.08,381.235
2012-09-28,1417.3,375.373
2012-10-01,1415.23,373.645
2012-10-02,1419.37,376.237
2012-10-03,1428.46,380.495
2012-10-04,1433.42,383.333
2012-10-05,1425.77,379.076
2012-10-08,1412.75,372.658
2012-10-09,1390.22,360.872
2012-10-10,1383.19,357.169
2012-10-11,1378.85,354.392
2012-10-12,1378.23,354.207
2012-10-15,1388.36,359.205
2012-10-16,1408.0,369.634
2012-10-17,1407.17,369.387
2012-10-18,1390.84,360.933
2012-10-19,1357.56,343.531
2012-10-22,1364.59,347.234
2012-10-23,1351.57,340.323
2012-10-24,1346.82,337.361
2012-10-25,1346.82,337.793
2012-10-26,1350.74,339.767
2012-10-31,1342.48,335.509
2012-11-01,1361.49,345.136
2012-11-02,1347.02,336.867
2012-11-05,1355.91,342.05
2012-11-06,1358.39,343.531
2012-11-07,1326.35,327.055
2012-11-08,1305.48,317.429
2012-11-09,1311.06,319.835
2012-11-12,1310.85,319.28
2012-11-13,1301.76,315.269
2012-11-14,1286.46,307.494
2012-11-15,1282.12,305.21
2012-11-16,1287.7,307.802
2012-11-19,1318.29,322.612
2012-11-20,1318.71,322.797
2012-11-21,1321.39,324.34
2012-11-23,1341.44,333.967
2012-11-26,1347.23,337.299
2012-11-27,1342.68,334.645
2012-11-28,1354.26,340.384
2012-11-29,1362.32,344.395
2012-11-30,1360.04,343.593
2012-12-03,1357.36,342.421
2012-12-04,1356.53,341.001
2012-12-05,1341.44,333.843
2012-12-06,1350.12,338.101
2012-12-07,1342.06,334.028
2012-12-10,1345.99,336.126
2012-12-11,1363.56,344.951
2012-12-12,1360.66,343.099
2012-12-13,1349.92,337.854
2012-12-14,1337.1,331.56
2012-12-17,1354.88,340.631
2012-12-18,1375.55,350.69
2012-12-19,1369.55,347.604
2012-12-20,1369.55,347.357
2012-12-21,1355.15,340.508
2012-12-24,1352.45,338.656
2012-12-26,1340.6,333.292
2012-12-27,1338.52,332.056
2012-12-28,1325.63,325.567
2012-12-31,1353.7,338.731
2013-01-02,1396.72,360.608
2013-01-03,1389.44,357.271
2013-01-04,1384.87,354.675
2013-01-07,1385.29,355.355
2013-01-08,1382.58,354.366
2013-01-09,1387.78,355.973
2013-01-10,1396.09,360.361
2013-01-11,1397.97,361.535
2013-01-14,1391.73,358.136
2013-01-15,1384.87,354.737
2013-01-16,1390.48,357.456
2013-01-17,1397.13,360.732
2013-01-18,1394.02,359.434
2013-01-22,1396.3,360.732
2013-01-23,1404.82,364.316
2013-01-24,1385.49,354.799
2013-01-25,1392.56,358.383
2013-01-28,1395.68,359.867
2013-01-29,1395.89,358.507
2013-01-30,1392.98,358.816
2013-01-31,1389.86,356.715
2013-02-01,1406.28,365.058
2013-02-04,1381.75,352.265
2013-02-05,1402.12,363.204
2013-02-06,1397.55,360.485
2013-02-07,1398.8,361.226
2013-02-08,1413.14,368.58
2013-02-11,1413.55,368.642
2013-02-12,1407.73,365.614
2013-02-13,1412.72,368.21
2013-02-14,1412.31,367.777
2013-02-15,1408.15,365.985
2013-02-19,1418.33,371.114
2013-02-20,1396.51,359.681
2013-02-21,1381.55,351.956
2013-02-22,1395.45,358.94
2013-02-25,1378.22,349.978
2013-02-26,1383.42,352.512
2013-02-27,1397.55,359.619
2013-02-28,1394.64,358.445
2013-03-01,1400.46,361.35
2013-03-04,1406.69,364.687
2013-03-05,1427.48,375.688
2013-03-06,1423.95,373.586
2013-03-07,1427.69,375.688
2013-03-08,1429.35,376.12
2013-03-11,1433.51,378.716
2013-03-12,1428.31,376.058
2013-03-13,1426.44,374.761
2013-03-14,1431.22,377.418
2013-03-15,1427.24,375.317
2013-03-18,1424.12,373.339
2013-03-19,1421.41,372.289
2013-03-20,1431.41,376.94
2013-03-21,1415.16,368.95
2013-03-22,1428.91,375.825
2013-03-25,1423.7,372.914
2013-03-26,1431.41,377.25
2013-03-27,1433.28,378.179
2013-03-28,1436.82,380.222
2013-04-01,1427.03,374.772
2013-04-02,1438.28,380.718
2013-04-03,1425.16,373.781
2013-04-04,1425.57,374.091
2013-04-05,1413.72,367.711
2013-04-08,1421.2,371.675
2013-04-09,1430.78,376.382
2013-04-10,1458.7,391.247
2013-04-11,1458.07,390.504
2013-04-12,1457.03,390.194
2013-04-15,1428.28,374.896
2013-04-16,1447.24,384.93
2013-04-17,1418.91,369.879
2013-04-18,1399.33,359.474
2013-04-19,1418.49,369.446
2013-04-22,1433.07,376.568
2013-04-23,1446.82,383.877
2013-04-24,1446.2,383.567
2013-04-25,1453.91,387.655
2013-04-26,1449.32,385.487
2013-04-29,1462.66,392.486
2013-04-30,1473.28,397.936
2013-05-01,1466.41,394.591
2013-05-02,1484.95,404.377
2013-05-03,1502.45,413.977
2013-05-06,1508.28,417.012
2013-05-07,1507.45,416.517
2013-05-08,1514.74,420.666
2013-05-09,1512.58,419.861
2013-05-10,1521.82,424.321
2013-05-13,1523.7,425.745
2013-05-14,1531.61,430.019
2013-05-15,1534.74,431.691
2013-05-16,1533.07,430.948
2013-05-17,1547.86,438.813
2013-05-20,1545.57,437.575
2013-05-21,1547.24,438.38
2013-05-22,1533.7,431.381
2013-05-23,1530.15,428.656
2013-05-24,1529.32,428.594
2013-05-28,1539.32,434.044
2013-05-29,1532.03,429.833
2013-05-30,1540.15,434.292
2013-05-31,1525.99,426.241
2013-06-03,1528.7,428.037
2013-06-04,1520.78,423.577
2013-06-05,1500.99,412.801
2013-06-06,1508.28,415.835
2013-06-07,1528.9,427.603
2013-06-10,1529.53,428.222
2013-06-11,1514.32,419.613
2013-06-12,1496.82,409.828
2013-06-13,1515.78,419.861
2013-06-14,1505.78,414.721
2013-06-17,1520.36,422.339
2013-06-18,1532.86,429.337
2013-06-19,1515.78,419.737
2013-06-20,1479.74,399.237
2013-06-21,1471.88,395.768
2013-06-24,1457.25,387.779
2013-06-25,1467.91,393.167
2013-06-26,1481.08,399.856
2013-06-27,1487.35,403.82
2013-06-28,1489.44,404.191
2013-07-01,1498.63,410.013
2013-07-02,1499.26,410.137
2013-07-03,1505.32,413.606
2013-07-05,1516.81,419.613
2013-07-08,1518.28,420.357
2013-07-09,1527.47,425.497
2013-07-10,1536.25,430.638
2013-07-11,1566.76,448.413
2013-07-12,1573.66,451.696
2013-07-15,1577.21,453.802
2013-07-16,1575.12,452.625
2013-07-17,1579.09,454.669
2013-07-18,1575.12,452.377
2013-07-19,1558.82,443.211
2013-07-22,1563.42,445.379
2013-07-23,1551.92,439.247
2013-07-24,1556.94,441.91
2013-07-25,1566.76,447.175
2013-07-26,1575.12,452.006
2013-07-29,1572.19,450.395
2013-07-30,1580.55,454.979
2013-07-31,1583.48,456.961
2013-08-01,1599.57,466.003
2013-08-02,1608.56,471.454
2013-08-05,1609.6,472.135
2013-08-06,1599.99,466.499
2013-08-07,1597.06,464.764
2013-08-08,1605.0,468.976
2013-08-09,1598.53,465.57
2013-08-12,1602.29,467.304
2013-08-13,1611.27,472.506
2013-08-14,1605.21,469.224
2013-08-15,1578.05,453.616
